141,C S Beaunois,1115005,4
141,Stade Olympique Chamberien Rugby Savoie Mont-blanc,1010011,10
141,Stade Dijon Cote D Or,1115034,13
141,Rugby Club De Drancy,1725048,1
141,U S Issoirienne,1013027,4
141,A S Maconnaise,1115037,5
141,Rugby Club Massy Essonne,1725087,12
141,Rugby Club Savoie Rumilly,1010039,0
141,Rugby Club De Suresnes - Hauts De Seine,1725167,6
141,C S Vienne Rugby,1028067,8
141,C S Villefranche Sur Saone,1028069,6
141,A S Villeurbannaise E.L.,1028073,6
142,R C Aubenas Vals,1022003,5
142,Avenir Sportif De Bedarrides Chateauneuf Du Pape,2234011,8
142,U S Bressane,1028009,12
142,Rugby Club Hyeres Carqueiranne La Crau,2221010,13
142,Avenir Castaneen,2029027,2
142,Ceret Sportif,2035010,3
142,R C Chateaurenard,2234015,4
142,C S Bourgoin Jallieu,1028012,9
142,S C Mazamet,2029084,1
142,Stade Nicois,2221022,11
142,Rugby Club Nimois,2234043,5
142,R C Narbonne Mediterranee,2026044,9
143,Stade Bagnerais,2012008,6
143,Blagnac Sporting Club Rugby,2029011,7
143,A S Fleurantine,2012017,6
143,S C Graulhet,1929050,4
143,Cercle Amical Lannemezanais,2012024,4
143,Asv Lavaur,2029066,4
143,S A Mauleonais,1914023,8
143,F C Oloron,1914033,7
143,Sporting Club Appameen,2029106,4
143,U S St Sulpicienne,2029134,5
143,S C Albi,2029002,15
143,Stado Tarbes Pyrenees Rugby,2012049,10
144,Anglet Olympique,1919002,6
144,Rugby Club Bassin D Arcachon,1920073,8
144,Us Bergeracoise Vallee Dordogne,2032004,6
144,Union Cognac / Saint Jean D'Angely,1933011,8
144,U S Dax Rugby,1919015,8
144,Union Sportive Marmandaise,1932029,6
144,Le Stade Nantais,2131029,7
144,Stade Niortais,1933029,4
144,Rennes Etudiants Club,1216052,10
144,Saint Jean De Luz Ol,1919044,5
144,S A Trelissacois,1932061,4
144,U S Tyrosse,1919059,5
